"0.0","2.7048","0.0","0.0","0.0","0.0","1.4773100000000001","0.0","0.0","2.89914","0.136096","4.16006","2.27739","0.888858","3.3243699999999996","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7611900000000003","0.0","3.65089","0.0","5.17924","0.0","0.0","0.0","0.0","0.0","0.0","2.33162","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.8503700000000003","0.0","0.0","0.0","0.0","2.13232","0.0","0.8970809999999999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.703624","1.83244","0.0","0.0","2.38554","0.0","5.2953","0.0","0.10658","0.0","0.0","0.0","0.0","0.0","0.0","2.94293","3.15093","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.31849","0.8640950000000001","0.0","0.0","0.0","0.0","0.0","3.05762","3.03868","0.0","0.7985140000000001","0.0","1"
"0.0","0.0","5.2716400000000005","13.9851","0.0","0.0","0.0","0.0","1.23096","1.53704","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.53584","0.0","11.5579","0.0","7.583410000000001","0.0","8.57296","0.0","2.7292099999999997","0.0","0.0","0.0","0.0","1.7082700000000002","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.07454","0.0","6.2706599999999995","0.0","0.0","0.7937489999999999","0.0","3.35702","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.81274","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.9332","10.9681","0.0","0.0","0.0","0.0","0.0","0.0","1.14957","5.728190000000001","0.0","0.0","1"
"0.0","0.0","7.85734","29.4246","0.49678","0.0","0.0","0.0","9.489360000000001","4.536169999999999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0914702","0.0","0.0","0.0","3.2526","0.0","8.052760000000001","0.0","8.27112","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.43729","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.60195","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.9592","17.5381","0.0","0.0","0.0","0.0","0.0","0.0","4.27572","0.0","0.0","0.0","1"
"0.0","0.0","6.70671","17.408","0.0","0.0","0.0","0.0","0.38686","2.48466","0.0","0.0","0.0","0.0","0.213648","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.78178","0.0","8.39057","0.0","4.83033","0.0","13.6915","0.0","1.93357","0.0","0.0","0.0","0.0","1.47361","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.32822","0.0","1.7081400000000002","3.16613","0.0","0.0","0.0","3.99019","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.74281","0.0","0.0","0.0","0.0","0.0","8.7313","0.0","0.0","0.0","0.0","2.4253","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.8533","10.93","0.0","0.0","0.0","0.0","0.0","2.8461","0.48330500000000004","2.21313","0.0","0.0","1"
"0.0","0.0","10.9924","48.9728","0.0","0.0","0.0","0.0","0.0","9.288680000000001","0.0","0.0","0.0","0.0","2.48906","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.44396","0.0","7.7822","0.0","17.6924","0.0","2.96881","0.0","8.053410000000001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.4839","0.0","9.91281","1.1313600000000001","0.0","0.0","0.0","6.73203","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.44559","0.0","0.0","0.0","0.0","0.0","5.899719999999999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.716222","1.4772","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.47824","28.7537","0.0","0.0","0.0","0.0","0.0","0.0","3.8705300000000005","0.0","0.0","0.0","1"
"0.0","0.0","4.8727800000000006","20.575","0.0","0.0","0.0","0.0","3.2158700000000002","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.452210000000001","0.0","5.798830000000001","0.0","0.0","0.0","11.283","0.0","8.29628","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.2261","0.0","5.3499300000000005","6.906810000000001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0231","0.0","0.0","0.0","0.0","0.0","5.73126","0.0","8.02185","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.833565","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.9792","12.8529","0.0","0.0","0.0","0.0","0.0","6.0887199999999995","0.0","0.0","0.0","0.0","1"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.07461","0.0","0.0","0.0","0.0","0.0","0.0","5.25549","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17.1685","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.3407","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.13524","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.18783","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0824287","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.1603","19.616","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"0.0","0.0","0.0","0.0","0.0","0.0","1.56663","0.0","6.52335","0.0","0.0","0.0","0.0","0.0","2.46022","3.0249200000000003","0.0","0.0","0.0","0.0","0.0","0.0","1.72449","0.0","0.0","0.0","0.0","0.0","13.1132","0.0","9.31414","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.6831","0.0","0.0","3.31216","9.40264","0.0","0.0","0.0","0.0","1.18755","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.7099","0.0","0.0","0.0","0.0","0.0","2.13502","0.0","12.1481","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.747","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.8991","9.86239","0.0","0.0","0.0","0.0","0.0","10.6701","0.0","0.0","1.16584","0.0","1"
"0.0","4.29089","0.0","0.0","0.0","0.0","2.72451","0.0","0.506953","0.36346300000000004","0.0","8.98254","7.30213","0.0405389","5.75936","5.67248","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.04929","5.16324","6.8919","0.0","0.0","0.0","1.52399","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.86055","1.0897","0.0","2.13393","0.0","0.0","0.0","0.0","0.0","4.26267","0.0","0.0","0.0","0.0","2.22769","0.0","0.0","0.0","0.0","1.77673","0.0","0.0","0.0","4.16442","0.0","6.874219999999999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.61218","0.0","0.0","0.0","0.0","0.0","0.0","7.6833800000000005","0.0","0.0","1.09006","4.74654","0.0","0.0","0.0","0.0","0.0","10.5173","0.0","0.0","0.183048","0.0","1"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7133520000000001","0.0","0.0","0.0","0.0","4.73543","0.0","0.0","0.0","0.0","0.0","4.4309400000000005","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.7954","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.1937","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.57515","5.12371","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.2322","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.7725","7.4047600000000005","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.20686300000000002","30.8473","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
