@RELATION activity
@ATTRIBUTE word1 NUMERIC
@ATTRIBUTE word2 NUMERIC
@ATTRIBUTE word3 NUMERIC
@ATTRIBUTE word4 NUMERIC
@ATTRIBUTE word5 NUMERIC
@ATTRIBUTE word6 NUMERIC
@ATTRIBUTE word7 NUMERIC
@ATTRIBUTE word8 NUMERIC
@ATTRIBUTE word9 NUMERIC
@ATTRIBUTE word10 NUMERIC
@ATTRIBUTE word11 NUMERIC
@ATTRIBUTE word12 NUMERIC
@ATTRIBUTE word13 NUMERIC
@ATTRIBUTE word14 NUMERIC
@ATTRIBUTE word15 NUMERIC
@ATTRIBUTE word16 NUMERIC
@ATTRIBUTE word17 NUMERIC
@ATTRIBUTE word18 NUMERIC
@ATTRIBUTE word19 NUMERIC
@ATTRIBUTE word20 NUMERIC
@ATTRIBUTE word21 NUMERIC
@ATTRIBUTE word22 NUMERIC
@ATTRIBUTE word23 NUMERIC
@ATTRIBUTE word24 NUMERIC
@ATTRIBUTE word25 NUMERIC
@ATTRIBUTE word26 NUMERIC
@ATTRIBUTE word27 NUMERIC
@ATTRIBUTE word28 NUMERIC
@ATTRIBUTE word29 NUMERIC
@ATTRIBUTE word30 NUMERIC
@ATTRIBUTE word31 NUMERIC
@ATTRIBUTE word32 NUMERIC
@ATTRIBUTE word33 NUMERIC
@ATTRIBUTE word34 NUMERIC
@ATTRIBUTE word35 NUMERIC
@ATTRIBUTE word36 NUMERIC
@ATTRIBUTE word37 NUMERIC
@ATTRIBUTE word38 NUMERIC
@ATTRIBUTE word39 NUMERIC
@ATTRIBUTE word40 NUMERIC
@ATTRIBUTE word41 NUMERIC
@ATTRIBUTE word42 NUMERIC
@ATTRIBUTE word43 NUMERIC
@ATTRIBUTE word44 NUMERIC
@ATTRIBUTE word45 NUMERIC
@ATTRIBUTE word46 NUMERIC
@ATTRIBUTE word47 NUMERIC
@ATTRIBUTE word48 NUMERIC
@ATTRIBUTE word49 NUMERIC
@ATTRIBUTE word50 NUMERIC
@ATTRIBUTE word51 NUMERIC
@ATTRIBUTE word52 NUMERIC
@ATTRIBUTE word53 NUMERIC
@ATTRIBUTE word54 NUMERIC
@ATTRIBUTE word55 NUMERIC
@ATTRIBUTE word56 NUMERIC
@ATTRIBUTE word57 NUMERIC
@ATTRIBUTE word58 NUMERIC
@ATTRIBUTE word59 NUMERIC
@ATTRIBUTE word60 NUMERIC
@ATTRIBUTE word61 NUMERIC
@ATTRIBUTE word62 NUMERIC
@ATTRIBUTE word63 NUMERIC
@ATTRIBUTE word64 NUMERIC
@ATTRIBUTE word65 NUMERIC
@ATTRIBUTE word66 NUMERIC
@ATTRIBUTE word67 NUMERIC
@ATTRIBUTE word68 NUMERIC
@ATTRIBUTE word69 NUMERIC
@ATTRIBUTE word70 NUMERIC
@ATTRIBUTE word71 NUMERIC
@ATTRIBUTE word72 NUMERIC
@ATTRIBUTE word73 NUMERIC
@ATTRIBUTE word74 NUMERIC
@ATTRIBUTE word75 NUMERIC
@ATTRIBUTE word76 NUMERIC
@ATTRIBUTE word77 NUMERIC
@ATTRIBUTE word78 NUMERIC
@ATTRIBUTE word79 NUMERIC
@ATTRIBUTE word80 NUMERIC
@ATTRIBUTE word81 NUMERIC
@ATTRIBUTE word82 NUMERIC
@ATTRIBUTE word83 NUMERIC
@ATTRIBUTE word84 NUMERIC
@ATTRIBUTE word85 NUMERIC
@ATTRIBUTE word86 NUMERIC
@ATTRIBUTE word87 NUMERIC
@ATTRIBUTE word88 NUMERIC
@ATTRIBUTE word89 NUMERIC
@ATTRIBUTE word90 NUMERIC
@ATTRIBUTE word91 NUMERIC
@ATTRIBUTE word92 NUMERIC
@ATTRIBUTE word93 NUMERIC
@ATTRIBUTE word94 NUMERIC
@ATTRIBUTE word95 NUMERIC
@ATTRIBUTE word96 NUMERIC
@ATTRIBUTE word97 NUMERIC
@ATTRIBUTE word98 NUMERIC
@ATTRIBUTE word99 NUMERIC
@ATTRIBUTE word100 NUMERIC
@ATTRIBUTE class {0,1}
@DATA
0.0,2.7048,0.0,0.0,0.0,0.0,1.47731,0.0,0.0,2.89914,0.136096,4.16006,2.27739,0.888858,3.32437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76119,0.0,3.65089,0.0,5.17924,0.0,0.0,0.0,0.0,0.0,0.0,2.33162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85037,0.0,0.0,0.0,0.0,2.13232,0.0,0.897081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703624,1.83244,0.0,0.0,2.38554,0.0,5.2953,0.0,0.10658,0.0,0.0,0.0,0.0,0.0,0.0,2.94293,3.15093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31849,0.864095,0.0,0.0,0.0,0.0,0.0,3.05762,3.03868,0.0,0.798514,0.0,1
0.0,0.0,5.27164,13.9851,0.0,0.0,0.0,0.0,1.23096,1.53704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53584,0.0,11.5579,0.0,7.58341,0.0,8.57296,0.0,2.72921,0.0,0.0,0.0,0.0,1.70827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07454,0.0,6.27066,0.0,0.0,0.793749,0.0,3.35702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9332,10.9681,0.0,0.0,0.0,0.0,0.0,0.0,1.14957,5.72819,0.0,0.0,1
0.0,0.0,7.85734,29.4246,0.49678,0.0,0.0,0.0,9.48936,4.53617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0914702,0.0,0.0,0.0,3.2526,0.0,8.05276,0.0,8.27112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9592,17.5381,0.0,0.0,0.0,0.0,0.0,0.0,4.27572,0.0,0.0,0.0,1
0.0,0.0,6.70671,17.408,0.0,0.0,0.0,0.0,0.38686,2.48466,0.0,0.0,0.0,0.0,0.213648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78178,0.0,8.39057,0.0,4.83033,0.0,13.6915,0.0,1.93357,0.0,0.0,0.0,0.0,1.47361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32822,0.0,1.70814,3.16613,0.0,0.0,0.0,3.99019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74281,0.0,0.0,0.0,0.0,0.0,8.7313,0.0,0.0,0.0,0.0,2.4253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8533,10.93,0.0,0.0,0.0,0.0,0.0,2.8461,0.483305,2.21313,0.0,0.0,1
0.0,0.0,10.9924,48.9728,0.0,0.0,0.0,0.0,0.0,9.28868,0.0,0.0,0.0,0.0,2.48906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44396,0.0,7.7822,0.0,17.6924,0.0,2.96881,0.0,8.05341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4839,0.0,9.91281,1.13136,0.0,0.0,0.0,6.73203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44559,0.0,0.0,0.0,0.0,0.0,5.89972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716222,1.4772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47824,28.7537,0.0,0.0,0.0,0.0,0.0,0.0,3.87053,0.0,0.0,0.0,1
0.0,0.0,4.87278,20.575,0.0,0.0,0.0,0.0,3.21587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45221,0.0,5.79883,0.0,0.0,0.0,11.283,0.0,8.29628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2261,0.0,5.34993,6.90681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0231,0.0,0.0,0.0,0.0,0.0,5.73126,0.0,8.02185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9792,12.8529,0.0,0.0,0.0,0.0,0.0,6.08872,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07461,0.0,0.0,0.0,0.0,0.0,0.0,5.25549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1603,19.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.56663,0.0,6.52335,0.0,0.0,0.0,0.0,0.0,2.46022,3.02492,0.0,0.0,0.0,0.0,0.0,0.0,1.72449,0.0,0.0,0.0,0.0,0.0,13.1132,0.0,9.31414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6831,0.0,0.0,3.31216,9.40264,0.0,0.0,0.0,0.0,1.18755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7099,0.0,0.0,0.0,0.0,0.0,2.13502,0.0,12.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8991,9.86239,0.0,0.0,0.0,0.0,0.0,10.6701,0.0,0.0,1.16584,0.0,1
0.0,4.29089,0.0,0.0,0.0,0.0,2.72451,0.0,0.506953,0.363463,0.0,8.98254,7.30213,0.0405389,5.75936,5.67248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04929,5.16324,6.8919,0.0,0.0,0.0,1.52399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86055,1.0897,0.0,2.13393,0.0,0.0,0.0,0.0,0.0,4.26267,0.0,0.0,0.0,0.0,2.22769,0.0,0.0,0.0,0.0,1.77673,0.0,0.0,0.0,4.16442,0.0,6.87422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61218,0.0,0.0,0.0,0.0,0.0,0.0,7.68338,0.0,0.0,1.09006,4.74654,0.0,0.0,0.0,0.0,0.0,10.5173,0.0,0.0,0.183048,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713352,0.0,0.0,0.0,0.0,4.73543,0.0,0.0,0.0,0.0,0.0,4.43094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57515,5.12371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7725,7.40476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206863,30.8473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
